ANO,NOME,IDADE_ALUNO,FASE_TURMA,UNIDADE,ANO_INGRESSO,PEDRA,PONTO_VIRADA,INDE,INDE_CONCEITO,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANOS_PM,INSTITUICAO_ENSINO_ALUNO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,NIVEL_IDEAL,DEFASAGEM,SINALIZADOR_INGRESSANTE,CG,CF,CT,NOTA_PORT,NOTA_MAT,NOTA_ING,QTD_AVAL,BOLSISTA,INDICADO_BOLSA
2020,ALUNO-486,12.0,2B,Centro,,Quartzo,Não,5.86,D,9.0,9.0,5.0,0.5,5.62,7.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-487,8.0,0G,Filipinho,,Topázio,Não,8.78,A,9.5,10.0,7.5,10.0,7.81,6.5,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-488,13.0,3R,Granjinha,,Ágata,Não,6.51,C,10.0,4.2,6.88,5.67,7.29,5.61,10.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-490,14.0,3B,Centro,,Ametista,Não,8.0,B,9.58,8.5,6.88,8.67,7.66,8.29,5.0,4.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-491,10.0,1F,Filipinho,,Ágata,Não,6.66,C,8.5,2.3,7.5,10.0,7.19,6.92,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-492,17.0,7A,Centro,,Ametista,Não,7.6,B,6.67,8.1,7.5,5.83,7.66,8.17,10.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-495,19.0,8A,,,Ametista,,8.65,B,7.92,10.0,7.5,8.4,0.0,0.0,10.0,1.0,FIAP,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,,,,,,,,,,,,,,,,,
2020,ALUNO-496,11.0,3B,Centro,,Topázio,Não,8.69,A,10.0,9.5,7.5,7.67,7.97,8.54,10.0,2.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-499,11.0,1B,Centro,,Ametista,Não,8.31,B,9.5,8.7,10.0,9.0,7.19,8.0,5.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-500,16.0,6A,Centro,,Ametista,Não,7.77,B,9.17,8.5,7.5,4.83,7.97,8.21,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-502,13.0,4L,Cipó,,Ametista,Não,8.18,B,8.75,8.5,7.5,6.67,8.54,8.33,10.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-503,8.0,0B,Centro,,Ágata,Não,7.23,C,9.0,10.0,7.5,5.75,2.5,5.92,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-506,7.0,0A,Centro,,Topázio,Não,8.78,A,8.5,10.0,7.5,10.0,7.5,7.17,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-507,13.0,3E,,,Ametista,Não,8.01,B,9.58,8.8,5.0,7.67,8.12,7.22,10.0,4.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-509,17.0,7A,Centro,,Ametista,Sim,8.22,B,7.92,9.5,7.5,6.33,7.66,8.71,10.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-512,14.0,3C,Centro,,Ametista,Sim,8.3,B,8.75,10.0,4.38,8.33,9.79,9.22,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-513,9.0,1G,Filipinho,,Topázio,Não,8.73,A,7.42,9.4,7.5,10.0,8.12,7.75,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-515,14.0,5G,Filipinho,,Ametista,Não,7.52,B,6.67,9.1,6.88,6.33,7.97,6.42,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-517,15.0,5B,Centro,,Ágata,Não,6.95,C,9.17,3.1,7.5,6.33,8.33,7.83,10.0,,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-518,16.0,6A,Centro,,Ametista,Não,8.32,B,8.75,9.2,7.5,7.33,7.97,7.96,10.0,1.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-520,10.0,2N,Cipó,,Ametista,Sim,8.17,B,7.42,9.6,6.25,6.0,8.75,9.06,10.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-521,10.0,1E,Centro,,Topázio,Não,8.65,A,8.5,8.5,10.0,10.0,8.75,8.61,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-522,11.0,1A,Centro,,Ametista,Não,7.5,B,8.5,9.3,7.5,6.5,7.19,7.58,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-524,9.0,0F,Filipinho,,Ametista,Não,8.36,B,9.0,10.0,7.5,9.5,8.12,7.5,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-527,16.0,5F,Filipinho,,Ametista,Sim,7.9,B,9.17,8.5,6.88,6.67,8.91,9.38,5.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-530,10.0,1M,Cipó,,Quartzo,Não,5.05,D,9.0,3.3,7.5,0.0,7.19,7.58,5.0,,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-531,16.0,4A,Centro,,Ametista,Sim,7.58,B,8.33,9.8,7.5,5.0,7.92,8.72,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-533,13.0,2C,Centro,,Quartzo,Não,5.64,D,9.5,6.7,6.88,0.0,7.92,6.83,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-534,11.0,0H,Filipinho,,Ametista,Não,8.31,B,9.0,10.0,6.25,10.0,7.81,7.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-535,14.0,1M,Cipó,,Ágata,Não,6.96,C,9.0,8.5,5.62,7.5,5.62,7.42,2.5,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-540,12.0,1G,Filipinho,,Ametista,Não,7.48,B,8.5,8.1,7.5,7.0,8.12,7.75,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-541,13.0,3F,Filipinho,,Topázio,Sim,9.1,A,9.17,9.9,6.88,9.67,7.92,8.94,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-544,12.0,2R,Granjinha,,Ágata,Não,6.71,C,9.5,7.6,3.75,5.5,7.5,7.56,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-545,10.0,1J,Filipinho,,Ágata,Não,6.74,C,8.5,6.9,7.5,5.0,7.29,7.67,5.0,,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-546,18.0,5L,Cipó,,Quartzo,Não,4.93,D,8.33,5.4,3.12,4.67,5.42,4.89,2.5,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-547,14.0,4L,Cipó,,Ágata,Não,7.28,C,8.33,6.6,5.0,6.0,8.33,7.94,10.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-549,13.0,3M,Cipó,,Quartzo,Não,4.58,D,7.5,1.7,4.38,0.0,7.97,6.29,10.0,3.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-552,12.0,2P,Granjinha,,Quartzo,Não,5.73,D,0.0,8.7,6.88,3.0,7.92,7.06,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-555,10.0,1J,Filipinho,,Ametista,Não,7.82,B,8.5,9.5,7.5,7.5,7.5,7.83,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-557,12.0,2M,Cipó,,Ametista,Não,7.7,B,9.5,8.5,6.25,7.5,8.44,7.92,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-559,12.0,2H,Filipinho,,Quartzo,Não,5.87,D,8.5,4.3,7.5,4.0,6.56,7.25,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-560,10.0,1N,Cipó,,Ágata,Não,6.86,C,8.92,5.3,7.5,7.5,6.88,7.33,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-561,13.0,3F,Filipinho,,Quartzo,Não,6.01,D,7.5,5.5,7.5,1.17,8.12,6.83,10.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-562,9.0,2L,Cipó,,Ametista,Não,8.36,B,8.0,9.7,7.5,6.25,9.17,8.5,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-564,13.0,3A,Centro,,Ametista,Não,7.29,B,9.58,4.0,5.0,9.0,7.97,7.17,10.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-568,15.0,3F,Filipinho,,Ametista,Não,7.72,B,8.33,9.7,7.5,7.33,8.12,7.11,5.0,3.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-569,8.0,0B,Centro,,Topázio,Sim,9.23,A,9.5,10.0,7.5,10.0,7.5,8.92,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-570,11.0,1R,Granjinha,,Ametista,Não,7.68,B,9.0,6.3,7.5,10.0,7.5,7.61,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-574,16.0,5G,Filipinho,,Ametista,Não,7.64,B,9.58,8.4,6.88,7.67,8.12,7.33,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-577,10.0,1K,Cipó,,Quartzo,Não,5.3,D,7.5,5.0,7.5,0.0,7.29,7.83,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-579,10.0,2H,Filipinho,,Ametista,Sim,7.84,B,9.0,8.5,6.25,6.5,5.0,9.08,10.0,3.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-581,16.0,4B,Centro,,Quartzo,Não,4.74,D,8.75,1.9,7.5,0.0,7.92,7.22,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-583,14.0,4E,,,Ametista,Não,7.42,B,7.08,6.2,6.88,7.67,7.97,7.29,10.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-585,15.0,1E,Centro,,Ágata,Não,6.52,C,9.0,8.0,4.38,6.0,5.21,8.06,2.5,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-586,10.0,1K,Cipó,,Ametista,Não,7.98,B,8.5,8.1,7.5,10.0,7.29,7.67,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-588,8.0,0E,Centro,,Topázio,Não,8.66,A,10.0,10.0,7.5,7.5,7.81,8.17,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-589,11.0,1J,Filipinho,,Ametista,Não,7.39,B,8.42,8.3,7.5,8.0,5.42,7.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-594,11.0,1K,Cipó,,Ametista,Não,7.97,B,9.0,8.8,6.88,9.0,7.29,7.94,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-597,17.0,7B,,,Quartzo,Não,5.84,D,6.25,3.7,5.62,5.5,5.78,6.17,10.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
